,Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
4774,NAC,North America and the Caribbean,GRD,Grenada,1995,Female,Age75_79,[75-79],1,0.50251256,0.0,59.10165485
4775,NAC,North America and the Caribbean,GRD,Grenada,1995,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4776,NAC,North America and the Caribbean,GRD,Grenada,1996,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4777,NAC,North America and the Caribbean,GRD,Grenada,1996,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4778,NAC,North America and the Caribbean,GRD,Grenada,2004,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4779,NAC,North America and the Caribbean,GRD,Grenada,2005,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4780,NAC,North America and the Caribbean,GRD,Grenada,2005,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4781,NAC,North America and the Caribbean,GRD,Grenada,2005,Female,Age85_over,[85+],0,0.0,0.0,0.0
4782,NAC,North America and the Caribbean,GRD,Grenada,2006,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4783,NAC,North America and the Caribbean,GRD,Grenada,2006,Female,Age85_over,[85+],0,0.0,0.0,0.0
4784,NAC,North America and the Caribbean,GRD,Grenada,2012,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4785,NAC,North America and the Caribbean,GRD,Grenada,2012,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4786,NAC,North America and the Caribbean,GLP,Guadeloupe,2000,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4787,CSA,Central and South America,GUF,French Guiana,1973,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4788,CSA,Central and South America,GUF,French Guiana,1973,Female,Age85_over,[85+],0,0.0,0.0,0.0
4789,CSA,Central and South America,GUF,French Guiana,1974,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4790,CSA,Central and South America,GUF,French Guiana,1977,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4791,CSA,Central and South America,GUF,French Guiana,1978,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4792,CSA,Central and South America,GUF,French Guiana,1979,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4793,CSA,Central and South America,GUF,French Guiana,1979,Female,Age85_over,[85+],0,0.0,0.0,0.0
4794,CSA,Central and South America,GUF,French Guiana,2001,Female,Age85_over,[85+],0,0.0,0.0,0.0
4795,CSA,Central and South America,GUF,French Guiana,2004,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4796,CSA,Central and South America,GUF,French Guiana,2004,Female,Age85_over,[85+],0,0.0,0.0,0.0
4797,CSA,Central and South America,GUF,French Guiana,2005,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4798,CSA,Central and South America,GUF,French Guiana,2007,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4799,CSA,Central and South America,GUF,French Guiana,2008,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4800,CSA,Central and South America,GUF,French Guiana,2009,Female,Age85_over,[85+],0,0.0,0.0,0.0
4801,CSA,Central and South America,GUF,French Guiana,2011,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4802,CSA,Central and South America,GUF,French Guiana,2012,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4803,CSA,Central and South America,GUF,French Guiana,2012,Female,Age85_over,[85+],0,0.0,0.0,0.0
4804,AS,Asia,GEO,Georgia,1981,Female,Age80_84,[80-84],4,0.12978585,0.0,12.86173633
4805,AS,Asia,GEO,Georgia,1982,Female,Age75_79,[75-79],3,0.09545021,0.0,5.03355705
4806,AS,Asia,GEO,Georgia,1982,Female,Age85_over,[85+],0,0.0,0.0,0.0
4807,EU,Europe,ISL,Iceland,2009,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4808,EU,Europe,ISL,Iceland,2010,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4809,EU,Europe,ISL,Iceland,2011,Female,Age85_over,[85+],0,0.0,0.0,0.0
4810,EU,Europe,ISL,Iceland,2013,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4811,EU,Europe,ISL,Iceland,2014,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4812,EU,Europe,ISL,Iceland,2014,Female,Age85_over,[85+],0,0.0,0.0,0.0
4813,AS,Asia,IRN,Iran (Islamic Republic of),2013,Female,Age80_84,[80-84],3,0.01719493,0.0,1.38773886
4814,EU,Europe,IRL,Ireland,1951,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4815,EU,Europe,IRL,Ireland,1951,Female,Age85_over,[85+],0,0.0,0.0,0.0
4816,EU,Europe,IRL,Ireland,1953,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4817,EU,Europe,IRL,Ireland,1954,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4818,EU,Europe,IRL,Ireland,1955,Female,Age85_over,[85+],0,0.0,0.0,0.0
4819,EU,Europe,IRL,Ireland,1956,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4820,EU,Europe,IRL,Ireland,1958,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4821,EU,Europe,IRL,Ireland,1958,Female,Age85_over,[85+],0,0.0,0.0,0.0
4822,EU,Europe,IRL,Ireland,1960,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4823,EU,Europe,IRL,Ireland,1961,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4824,EU,Europe,IRL,Ireland,1962,Female,Age85_over,[85+],0,0.0,0.0,0.0
4825,EU,Europe,IRL,Ireland,1963,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4826,EU,Europe,IRL,Ireland,1965,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4827,EU,Europe,IRL,Ireland,1965,Female,Age85_over,[85+],0,0.0,0.0,0.0
4828,EU,Europe,IRL,Ireland,1969,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4829,EU,Europe,IRL,Ireland,1970,Female,Age80_84,[80-84],1,0.04051864,0.0,4.90196078
4830,NAC,North America and the Caribbean,GLP,Guadeloupe,2000,Female,Age80_84,[80-84],1,0.52910053,0.0,31.06554831
4831,NAC,North America and the Caribbean,GLP,Guadeloupe,2000,Female,Age85_over,[85+],0,0.0,0.0,0.0
4832,NAC,North America and the Caribbean,GLP,Guadeloupe,2001,Female,Age85_over,[85+],2,0.50632911,0.0,57.68676089
4833,NAC,North America and the Caribbean,GLP,Guadeloupe,2006,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4834,NAC,North America and the Caribbean,GLP,Guadeloupe,2007,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4835,NAC,North America and the Caribbean,GLP,Guadeloupe,2007,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4836,NAC,North America and the Caribbean,GLP,Guadeloupe,2007,Female,Age85_over,[85+],0,0.0,0.0,0.0
4837,NAC,North America and the Caribbean,GLP,Guadeloupe,2008,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4838,NAC,North America and the Caribbean,GLP,Guadeloupe,2008,Female,Age85_over,[85+],0,0.0,0.0,0.0
4839,NAC,North America and the Caribbean,GLP,Guadeloupe,2014,Female,Age75_79,[75-79],1,0.70921986,0.0,15.32801962
4840,NAC,North America and the Caribbean,GLP,Guadeloupe,2014,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4841,CSA,Central and South America,GTM,Guatemala,1963,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4842,CSA,Central and South America,GTM,Guatemala,1967,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4843,CSA,Central and South America,GTM,Guatemala,1967,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4844,CSA,Central and South America,GTM,Guatemala,1967,Female,Age85_over,[85+],0,0.0,0.0,0.0
4845,CSA,Central and South America,GTM,Guatemala,1968,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4846,CSA,Central and South America,GTM,Guatemala,1969,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4847,CSA,Central and South America,GTM,Guatemala,1974,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4848,CSA,Central and South America,GTM,Guatemala,1974,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4849,CSA,Central and South America,GUY,Guyana,1996,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4850,CSA,Central and South America,GUY,Guyana,1996,Female,Age85_over,[85+],0,0.0,0.0,0.0
4851,CSA,Central and South America,GUY,Guyana,1997,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4852,CSA,Central and South America,GUY,Guyana,1997,Female,Age80_84,[80-84],1,0.64516129,0.0,73.26007326
4853,CSA,Central and South America,GUY,Guyana,1997,Female,Age85_over,[85+],0,0.0,0.0,0.0
4854,CSA,Central and South America,GUY,Guyana,2002,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4855,CSA,Central and South America,GUY,Guyana,2002,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4856,CSA,Central and South America,GUY,Guyana,2003,Female,Age75_79,[75-79],1,0.46082949,0.0,27.44990393
4857,CSA,Central and South America,GUY,Guyana,2003,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4858,CSA,Central and South America,GUY,Guyana,2003,Female,Age85_over,[85+],0,0.0,0.0,0.0
4859,CSA,Central and South America,GUY,Guyana,2004,Female,Age85_over,[85+],0,0.0,0.0,0.0
4860,CSA,Central and South America,GUY,Guyana,2009,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4861,CSA,Central and South America,GUY,Guyana,2014,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4862,CSA,Central and South America,GUY,Guyana,2014,Female,Age85_over,[85+],0,0.0,0.0,0.0
4863,AS,Asia,HKG,"China, Hong Kong SAR",1955,Female,Age75_79,[75-79],1,0.3875969,0.0,14.83239395
4864,AS,Asia,HKG,"China, Hong Kong SAR",1959,Female,Age75_79,[75-79],5,1.05263158,0.0,58.5343011
4865,AS,Asia,HKG,"China, Hong Kong SAR",1959,Female,Age80_84,[80-84],2,0.69204152,0.0,55.38631958
4866,AS,Asia,HKG,"China, Hong Kong SAR",1959,Female,Age85_over,[85+],2,0.96153846,0.0,89.36550492
4867,AS,Asia,HKG,"China, Hong Kong SAR",1963,Female,Age85_over,[85+],3,0.81743869,0.0,96.77419355
4868,AS,Asia,HKG,"China, Hong Kong SAR",1964,Female,Age75_79,[75-79],8,1.13154173,0.0,58.82352941
4869,AS,Asia,HKG,"China, Hong Kong SAR",1964,Female,Age80_84,[80-84],5,0.91743119,0.0,86.20689655
4870,EU,Europe,IRL,Ireland,1973,Female,Age85_over,[85+],0,0.0,0.0,0.0
4871,EU,Europe,IRL,Ireland,1974,Female,Age85_over,[85+],0,0.0,0.0,0.0
4872,EU,Europe,IRL,Ireland,1975,Female,Age75_79,[75-79],2,0.07733952,0.0,5.02512563
4873,EU,Europe,IRL,Ireland,1975,Female,Age85_over,[85+],0,0.0,0.0,0.0
4874,EU,Europe,IRL,Ireland,1976,Female,Age75_79,[75-79],1,0.03652301,0.0,2.65957447
4875,EU,Europe,IRL,Ireland,1979,Female,Age75_79,[75-79],5,0.20056157,0.0,12.59445844
4876,EU,Europe,IRL,Ireland,1979,Female,Age85_over,[85+],0,0.0,0.0,0.0
4877,EU,Europe,IRL,Ireland,1981,Female,Age80_84,[80-84],1,0.03705076,0.0,4.0
4878,EU,Europe,IRL,Ireland,1983,Female,Age75_79,[75-79],1,0.04244482,0.0,2.5
4879,EU,Europe,IRL,Ireland,1983,Female,Age85_over,[85+],1,0.02953337,0.0,6.66666667
4880,EU,Europe,IRL,Ireland,1985,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4881,EU,Europe,IRL,Ireland,1987,Female,Age75_79,[75-79],4,0.16359918,0.0,9.04977376
4882,EU,Europe,IRL,Ireland,1987,Female,Age85_over,[85+],1,0.02820874,0.0,5.46448087
4883,EU,Europe,IRL,Ireland,1988,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4884,EU,Europe,IRL,Ireland,1990,Female,Age75_79,[75-79],1,0.03952569,0.0,2.04918033
4885,EU,Europe,IRL,Ireland,1990,Female,Age85_over,[85+],0,0.0,0.0,0.0
4886,EU,Europe,IRL,Ireland,1991,Female,Age75_79,[75-79],2,0.07692308,0.0,4.13223141
4887,EU,Europe,IRL,Ireland,1994,Female,Age80_84,[80-84],2,0.06898931,0.0,5.97014925
4888,EU,Europe,IRL,Ireland,1995,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4889,EU,Europe,IRL,Ireland,1998,Female,Age85_over,[85+],0,0.0,0.0,0.0
4890,EU,Europe,IRL,Ireland,1999,Female,Age75_79,[75-79],3,0.11664075,0.0,5.76313515
4891,EU,Europe,IRL,Ireland,1999,Female,Age85_over,[85+],0,0.0,0.0,0.0
4892,EU,Europe,IRL,Ireland,2000,Female,Age75_79,[75-79],3,0.12755102,0.0,5.77045144
4893,AS,Asia,GEO,Georgia,1985,Female,Age80_84,[80-84],6,0.16717749,0.0,15.58441558
4894,AS,Asia,GEO,Georgia,1986,Female,Age75_79,[75-79],6,0.16652789,0.0,9.4488189
4895,AS,Asia,GEO,Georgia,1986,Female,Age85_over,[85+],1,0.02071251,0.0,4.0
4896,AS,Asia,GEO,Georgia,1987,Female,Age80_84,[80-84],1,0.02727025,0.0,2.63157895
4897,AS,Asia,GEO,Georgia,1988,Female,Age75_79,[75-79],4,0.10274852,0.0,5.89970501
4898,AS,Asia,GEO,Georgia,1988,Female,Age85_over,[85+],3,0.06301197,0.0,11.36363636
4899,AS,Asia,GEO,Georgia,1989,Female,Age80_84,[80-84],1,0.02686006,0.0,2.57069409
4900,AS,Asia,GEO,Georgia,1990,Female,Age75_79,[75-79],3,0.078125,0.0,4.26439232
4901,AS,Asia,GEO,Georgia,1990,Female,Age85_over,[85+],3,0.0660793,0.0,11.0701107
4902,AS,Asia,GEO,Georgia,1991,Female,Age80_84,[80-84],3,0.07894737,0.0,7.69230769
4903,AS,Asia,GEO,Georgia,1992,Female,Age75_79,[75-79],3,0.08441193,0.0,4.12371134
4904,AS,Asia,GEO,Georgia,1992,Female,Age85_over,[85+],2,0.04153686,0.0,7.35294118
4905,AS,Asia,GEO,Georgia,1994,Female,Age80_84,[80-84],4,0.11004127,0.0,11.37980085
4906,AS,Asia,GEO,Georgia,1995,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4907,AS,Asia,GEO,Georgia,1995,Female,Age85_over,[85+],0,0.0,0.0,0.0
4908,AS,Asia,GEO,Georgia,1996,Female,Age80_84,[80-84],6,0.20256583,0.0,17.88375559
4909,AS,Asia,GEO,Georgia,1997,Female,Age75_79,[75-79],1,0.03584229,0.0,1.49365198
4910,AS,Asia,GEO,Georgia,1997,Female,Age85_over,[85+],1,0.02542588,0.0,4.29184549
4911,AS,Asia,GEO,Georgia,1998,Female,Age85_over,[85+],1,0.02501251,0.0,4.31965443
4912,AS,Asia,GEO,Georgia,2000,Female,Age80_84,[80-84],3,0.09419152,0.0,9.23076923
4913,AS,Asia,GEO,Georgia,2001,Female,Age75_79,[75-79],6,0.16447368,0.0,8.72727273
4914,AS,Asia,GEO,Georgia,2001,Female,Age85_over,[85+],1,0.02346316,0.0,4.28265525
4915,AS,Asia,GEO,Georgia,2006,Female,Age75_79,[75-79],2,0.0506714,0.0,2.39091452
4916,CSA,Central and South America,GTM,Guatemala,1974,Female,Age85_over,[85+],0,0.0,0.0,0.0
4917,CSA,Central and South America,GTM,Guatemala,1987,Female,Age80_84,[80-84],1,0.08,0.0,7.7000077
4918,CSA,Central and South America,GTM,Guatemala,1987,Female,Age85_over,[85+],0,0.0,0.0,0.0
4919,CSA,Central and South America,GTM,Guatemala,1988,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4920,CSA,Central and South America,GTM,Guatemala,1988,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4921,CSA,Central and South America,GTM,Guatemala,1989,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4922,CSA,Central and South America,GTM,Guatemala,1989,Female,Age85_over,[85+],0,0.0,0.0,0.0
4923,CSA,Central and South America,GTM,Guatemala,1993,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4924,CSA,Central and South America,GTM,Guatemala,1996,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4925,CSA,Central and South America,GTM,Guatemala,1996,Female,Age85_over,[85+],0,0.0,0.0,0.0
4926,CSA,Central and South America,GTM,Guatemala,1997,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4927,CSA,Central and South America,GTM,Guatemala,1997,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4928,CSA,Central and South America,GTM,Guatemala,2000,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4929,CSA,Central and South America,GTM,Guatemala,2003,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4930,CSA,Central and South America,GTM,Guatemala,2003,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4931,CSA,Central and South America,GTM,Guatemala,2003,Female,Age85_over,[85+],0,0.0,0.0,0.0
4932,CSA,Central and South America,GTM,Guatemala,2007,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4933,CSA,Central and South America,GTM,Guatemala,2007,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4934,CSA,Central and South America,GTM,Guatemala,2008,Female,Age75_79,[75-79],0,0.0,0.0,0.0
4935,CSA,Central and South America,GTM,Guatemala,2008,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4936,EU,Europe,IRL,Ireland,2003,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4937,EU,Europe,IRL,Ireland,2004,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4938,EU,Europe,IRL,Ireland,2008,Female,Age75_79,[75-79],3,0.17554125,0.0,5.78636732
4939,EU,Europe,IRL,Ireland,2009,Female,Age80_84,[80-84],1,0.04027386,0.0,2.50118806
4940,EU,Europe,IRL,Ireland,2010,Female,Age85_over,[85+],1,0.01884304,0.0,2.58913083
4941,EU,Europe,IRL,Ireland,2012,Female,Age80_84,[80-84],1,0.04219409,0.0,2.40297969
4942,EU,Europe,IRL,Ireland,2013,Female,Age75_79,[75-79],1,0.06105006,0.0,1.75315568
4943,EU,Europe,IRL,Ireland,2013,Female,Age85_over,[85+],1,0.01588562,0.0,2.38384705
4944,AS,Asia,ISR,Israel,1977,Female,Age85_over,[85+],0,0.0,0.0,0.0
4945,AS,Asia,ISR,Israel,1978,Female,Age85_over,[85+],0,0.0,0.0,0.0
4946,AS,Asia,ISR,Israel,1979,Female,Age80_84,[80-84],2,0.13157895,0.0,13.88888889
4947,AS,Asia,ISR,Israel,1981,Female,Age75_79,[75-79],5,0.26343519,0.0,15.625
4948,AS,Asia,ISR,Israel,1982,Female,Age75_79,[75-79],3,0.13953488,0.0,8.98203593
4949,AS,Asia,ISR,Israel,1982,Female,Age85_over,[85+],0,0.0,0.0,0.0
4950,AS,Asia,ISR,Israel,1983,Female,Age85_over,[85+],4,0.19550342,0.0,38.46153846
4951,AS,Asia,ISR,Israel,1985,Female,Age80_84,[80-84],1,0.05042864,0.0,4.54545455
4952,AS,Asia,ISR,Israel,1987,Female,Age75_79,[75-79],8,0.29640608,0.0,17.13062099
4953,AS,Asia,ISR,Israel,1990,Female,Age80_84,[80-84],5,0.20466639,0.0,17.00680272
4954,AS,Asia,ISR,Israel,1991,Female,Age80_84,[80-84],8,0.2875629,0.0,23.95209581
4955,AS,Asia,ISR,Israel,1994,Female,Age85_over,[85+],11,0.28054068,0.0,46.0251046
4956,AS,Asia,ISR,Israel,1995,Female,Age75_79,[75-79],8,0.32989691,0.0,15.47388781
4957,AS,Asia,ISR,Israel,1995,Female,Age85_over,[85+],8,0.17256255,0.0,30.3030303
4958,AS,Asia,ISR,Israel,1996,Female,Age75_79,[75-79],11,0.45643154,0.0,19.78417266
4959,AS,Asia,GEO,Georgia,2006,Female,Age85_over,[85+],0,0.0,0.0,0.0
4960,AS,Asia,GEO,Georgia,2007,Female,Age80_84,[80-84],0,0.0,0.0,0.0
4961,AS,Asia,GEO,Georgia,2010,Female,Age75_79,[75-79],3,0.0736377,0.0,3.87096774
4962,AS,Asia,GEO,Georgia,2011,Female,Age80_84,[80-84],1,0.01835199,0.0,1.63666121
4963,AS,Asia,GEO,Georgia,2012,Female,Age85_over,[85+],0,0.0,0.0,0.0
4964,AS,Asia,GEO,Georgia,2014,Female,Age80_84,[80-84],1,0.01947799,0.0,2.15517241
4965,EU,Europe,DEU,Germany,1991,Female,Age80_84,[80-84],417,0.36685141,0.0,31.19856352
4966,EU,Europe,DEU,Germany,1992,Female,Age80_84,[80-84],409,0.37359787,0.0,30.14667944
4967,EU,Europe,DEU,Germany,1993,Female,Age80_84,[80-84],368,0.33408988,0.0,26.66473444
4968,EU,Europe,DEU,Germany,1995,Female,Age85_over,[85+],284,0.16192578,0.0,26.92708827
4969,EU,Europe,DEU,Germany,1996,Female,Age85_over,[85+],236,0.12950454,0.0,21.57024038
4970,EU,Europe,DEU,Germany,1997,Female,Age75_79,[75-79],267,0.43377957,0.0,16.3733366
4971,EU,Europe,DEU,Germany,1997,Female,Age85_over,[85+],247,0.13533505,0.0,21.68949772
4972,EU,Europe,DEU,Germany,1998,Female,Age75_79,[75-79],262,0.38656181,0.0,14.64669052
4973,EU,Europe,DEU,Germany,1998,Female,Age85_over,[85+],253,0.1338157,0.0,21.39534884
4974,EU,Europe,DEU,Germany,1999,Female,Age80_84,[80-84],183,0.27991924,0.0,19.67318856
4975,EU,Europe,DEU,Germany,2001,Female,Age75_79,[75-79],262,0.4004463,0.0,13.98968821
4976,EU,Europe,DEU,Germany,2002,Female,Age80_84,[80-84],259,0.31963076,0.0,20.35016426
4977,EU,Europe,DEU,Germany,2003,Female,Age85_over,[85+],253,0.13508679,0.0,23.57209474
4978,EU,Europe,DEU,Germany,2005,Female,Age80_84,[80-84],247,0.26533747,0.0,16.47702522
4979,EU,Europe,DEU,Germany,2006,Female,Age75_79,[75-79],181,0.32544591,0.0,10.03401587
4980,EU,Europe,DEU,Germany,2006,Female,Age85_over,[85+],209,0.1144027,0.0,17.6644996
4981,EU,Europe,DEU,Germany,2009,Female,Age75_79,[75-79],158,0.30711217,0.0,9.02445628
4982,AS,Asia,HKG,"China, Hong Kong SAR",1964,Female,Age85_over,[85+],1,0.23980815,0.0,28.57142857
4983,AS,Asia,HKG,"China, Hong Kong SAR",1968,Female,Age80_84,[80-84],3,0.37974684,0.0,35.29411765
4984,AS,Asia,HKG,"China, Hong Kong SAR",1968,Female,Age85_over,[85+],5,0.70224719,0.0,108.6956522
4985,AS,Asia,HKG,"China, Hong Kong SAR",1969,Female,Age85_over,[85+],0,0.0,0.0,0.0
4986,AS,Asia,HKG,"China, Hong Kong SAR",1971,Female,Age75_79,[75-79],10,0.93283582,0.0,46.51162791
4987,AS,Asia,HKG,"China, Hong Kong SAR",1971,Female,Age80_84,[80-84],7,0.7360673,0.0,61.40350877
4988,AS,Asia,HKG,"China, Hong Kong SAR",1971,Female,Age85_over,[85+],4,0.48899756,0.0,66.66666667
4989,AS,Asia,HKG,"China, Hong Kong SAR",1974,Female,Age85_over,[85+],11,1.03480715,0.0,142.8571429
4990,AS,Asia,HKG,"China, Hong Kong SAR",1976,Female,Age75_79,[75-79],18,1.24481328,0.0,62.06896552
4991,AS,Asia,HKG,"China, Hong Kong SAR",1976,Female,Age80_84,[80-84],11,0.94827586,0.0,73.33333333
4992,AS,Asia,HKG,"China, Hong Kong SAR",1976,Female,Age85_over,[85+],11,0.91590341,0.0,125.0
4993,AS,Asia,HKG,"China, Hong Kong SAR",1981,Female,Age75_79,[75-79],13,0.83067093,0.0,35.2303523
4994,AS,Asia,HKG,"China, Hong Kong SAR",1981,Female,Age80_84,[80-84],23,1.49544863,0.0,107.4766355
4995,AS,Asia,HKG,"China, Hong Kong SAR",1982,Female,Age75_79,[75-79],9,0.57803468,0.0,23.13624679
4996,AS,Asia,HKG,"China, Hong Kong SAR",1982,Female,Age80_84,[80-84],9,0.62283737,0.0,39.64757709
4997,AS,Asia,HKG,"China, Hong Kong SAR",1982,Female,Age85_over,[85+],9,0.55384615,0.0,63.38028169
4998,AS,Asia,HKG,"China, Hong Kong SAR",1983,Female,Age85_over,[85+],10,0.53475936,0.0,63.69426752
4999,AS,Asia,HKG,"China, Hong Kong SAR",1988,Female,Age75_79,[75-79],19,0.96397768,0.0,38.22937626
5000,AS,Asia,HKG,"China, Hong Kong SAR",1989,Female,Age80_84,[80-84],12,0.67605634,0.0,38.585209
5001,AS,Asia,HKG,"China, Hong Kong SAR",1989,Female,Age85_over,[85+],18,0.73469388,0.0,69.76744186
5002,AS,Asia,HKG,"China, Hong Kong SAR",1992,Female,Age75_79,[75-79],20,0.91157703,0.0,36.03603604
5003,AS,Asia,ISR,Israel,1999,Female,Age80_84,[80-84],3,0.09781545,0.0,7.56964069
5004,AS,Asia,ISR,Israel,2000,Female,Age75_79,[75-79],10,0.33134526,0.0,12.65983036
5005,AS,Asia,ISR,Israel,2000,Female,Age85_over,[85+],2,0.03262643,0.0,4.9937578
5006,AS,Asia,ISR,Israel,2003,Female,Age75_79,[75-79],4,0.13227513,0.0,4.7096778
5007,AS,Asia,ISR,Israel,2003,Female,Age85_over,[85+],4,0.06212145,0.0,9.99775051
5008,AS,Asia,ISR,Israel,2004,Female,Age80_84,[80-84],6,0.16764459,0.0,10.1624295
5009,AS,Asia,ISR,Israel,2006,Female,Age75_79,[75-79],6,0.22354694,0.0,7.24690195
5010,AS,Asia,ISR,Israel,2007,Female,Age80_84,[80-84],3,0.07139457,0.0,4.45699005
5011,AS,Asia,ISR,Israel,2008,Female,Age85_over,[85+],5,0.06681812,0.0,9.9009901
5012,AS,Asia,ISR,Israel,2010,Female,Age80_84,[80-84],1,0.02666667,0.0,1.48242584
5013,AS,Asia,ISR,Israel,2011,Female,Age75_79,[75-79],1,0.04161465,0.0,1.15675138
5014,AS,Asia,ISR,Israel,2011,Female,Age85_over,[85+],3,0.03439578,0.0,4.53933332
5015,AS,Asia,ISR,Israel,2014,Female,Age75_79,[75-79],2,0.08126778,0.0,2.08717031
5016,EU,Europe,ITA,Italy,1951,Female,Age85_over,[85+],7,0.03213515,0.0,7.45473908
5017,EU,Europe,ITA,Italy,1952,Female,Age80_84,[80-84],4,0.01431434,0.0,2.02326758
5018,EU,Europe,ITA,Italy,1954,Female,Age75_79,[75-79],26,0.08077795,0.0,6.10902256
5019,EU,Europe,ITA,Italy,1954,Female,Age85_over,[85+],6,0.02853474,0.0,6.20475698
5020,EU,Europe,ITA,Italy,1956,Female,Age80_84,[80-84],13,0.03865136,0.0,5.65217391
5021,EU,Europe,ITA,Italy,1957,Female,Age75_79,[75-79],30,0.08449752,0.0,6.619594
5022,EU,Europe,ITA,Italy,1959,Female,Age80_84,[80-84],23,0.0751094,0.0,8.8837389
5023,EU,Europe,ITA,Italy,1961,Female,Age85_over,[85+],7,0.02497413,0.0,4.73612991
5024,EU,Europe,ITA,Italy,1964,Female,Age75_79,[75-79],45,0.11731887,0.0,8.13596095
5025,EU,Europe,ITA,Italy,1964,Female,Age85_over,[85+],7,0.0226398,0.0,4.41919192
5026,EU,Europe,DEU,Germany,2010,Female,Age80_84,[80-84],182,0.21835633,0.0,12.40560324
5027,EU,Europe,DEU,Germany,2011,Female,Age85_over,[85+],230,0.11119168,0.0,15.96020773
5028,EU,Europe,DEU,Germany,2013,Female,Age80_84,[80-84],178,0.2259342,0.0,12.64024996
5029,EU,Europe,DEU,Germany,2014,Female,Age85_over,[85+],228,0.10632097,0.0,15.27115339
